datetime;upper_band;middle_band;lower_band
2025-04-08 20:00:00;1.098612;1.094037;1.089461
2025-04-08 19:00:00;1.098612;1.094031;1.089450
2025-04-08 18:00:00;1.098638;1.094126;1.089614
2025-04-08 17:00:00;1.099114;1.094331;1.089547
2025-04-08 16:00:00;1.099416;1.094552;1.089689
2025-04-08 15:00:00;1.099149;1.094468;1.089787
2025-04-08 14:00:00;1.099075;1.094444;1.089813
2025-04-08 13:00:00;1.099486;1.094535;1.089583
2025-04-08 12:00:00;1.10026;1.094728;1.089200
2025-04-08 11:00:00;1.10087;1.094885;1.088897
2025-04-08 10:00:00;1.10187;1.095163;1.088452
2025-04-08 09:00:00;1.10228;1.095397;1.088511
2025-04-08 08:00:00;1.10226;1.095576;1.088888
2025-04-08 07:00:00;1.10221;1.095660;1.089109
2025-04-08 06:00:00;1.10222;1.095923;1.089631
2025-04-08 05:00:00;1.10205;1.096234;1.090422
2025-04-08 04:00:00;1.10216;1.096565;1.090965
2025-04-08 03:00:00;1.10214;1.096690;1.091240
2025-04-08 02:00:00;1.10215;1.096792;1.091438
2025-04-08 01:00:00;1.10207;1.096864;1.091658
2025-04-08 00:00:00;1.10178;1.097002;1.092220
2025-04-07 23:00:00;1.10160;1.097115;1.092631
2025-04-07 22:00:00;1.10155;1.097265;1.092983
2025-04-07 21:00:00;1.10218;1.097465;1.092749
2025-04-07 20:00:00;1.10234;1.097567;1.092799
2025-04-07 19:00:00;1.10284;1.097827;1.092815
2025-04-07 18:00:00;1.10333;1.098081;1.092832
2025-04-07 17:00:00;1.10468;1.098403;1.092124
2025-04-07 16:00:00;1.10514;1.098549;1.091957
2025-04-07 15:00:00;1.10499;1.098464;1.091936
2025-04-07 14:00:00;1.10475;1.098373;1.091992
2025-04-07 13:00:00;1.10487;1.098440;1.092010
2025-04-07 12:00:00;1.10587;1.098936;1.092005
2025-04-07 11:00:00;1.10741;1.099688;1.091961
2025-04-07 10:00:00;1.10890;1.10030;1.091693
2025-04-07 09:00:00;1.11029;1.10094;1.091584
2025-04-05 08:00:00;1.11095;1.10133;1.091713
2025-04-05 07:00:00;1.11150;1.10187;1.092241
2025-04-05 06:00:00;1.11184;1.10236;1.092879
2025-04-05 05:00:00;1.11173;1.10286;1.093989
2025-04-05 04:00:00;1.11159;1.10347;1.095348
2025-04-05 03:00:00;1.11118;1.10398;1.096778
2025-04-05 02:00:00;1.11091;1.10439;1.097875
2025-04-05 01:00:00;1.11089;1.10443;1.097975
2025-04-05 00:00:00;1.11067;1.10468;1.098683
2025-04-04 23:00:00;1.11061;1.10475;1.098894
2025-04-04 22:00:00;1.11059;1.10490;1.099210
2025-04-04 21:00:00;1.11054;1.10487;1.099198
2025-04-04 20:00:00;1.11177;1.10531;1.098849
2025-04-04 19:00:00;1.11174;1.10581;1.099886
2025-04-04 18:00:00;1.11165;1.10623;1.10081
2025-04-04 17:00:00;1.11148;1.10668;1.10187
2025-04-04 16:00:00;1.11149;1.10665;1.10182
2025-04-04 15:00:00;1.11131;1.10639;1.10147
2025-04-04 14:00:00;1.11128;1.10599;1.10069
2025-04-04 13:00:00;1.11163;1.10537;1.099101
2025-04-04 12:00:00;1.11176;1.10499;1.098228
2025-04-04 11:00:00;1.11242;1.10438;1.096336
2025-04-04 10:00:00;1.11346;1.10362;1.093777
2025-04-04 09:00:00;1.11409;1.10296;1.091833
2025-04-04 08:00:00;1.11423;1.10220;1.090179
2025-04-04 07:00:00;1.11427;1.10153;1.088786
2025-04-04 06:00:00;1.11438;1.10072;1.087066
2025-04-04 05:00:00;1.11442;1.10013;1.085837
2025-04-04 04:00:00;1.11491;1.099127;1.083343
2025-04-04 03:00:00;1.11524;1.098141;1.081045
2025-04-04 02:00:00;1.11485;1.097188;1.079523
2025-04-04 01:00:00;1.11414;1.096180;1.078221
2025-04-04 00:00:00;1.11176;1.094858;1.077955
2025-04-03 23:00:00;1.10976;1.093684;1.077603
2025-04-03 22:00:00;1.10745;1.092535;1.077618
2025-04-03 21:00:00;1.10441;1.091438;1.078466
2025-04-03 20:00:00;1.10210;1.090496;1.078893
2025-04-03 19:00:00;1.099839;1.089480;1.079121
2025-04-03 18:00:00;1.097930;1.088539;1.079147
2025-04-03 17:00:00;1.096829;1.087703;1.078576
2025-04-03 16:00:00;1.094823;1.086724;1.078624
2025-04-03 15:00:00;1.093640;1.086031;1.078422
2025-04-03 14:00:00;1.093130;1.085483;1.077837
2025-04-03 13:00:00;1.092416;1.084877;1.077337
2025-04-03 12:00:00;1.091489;1.084276;1.077062
2025-04-03 11:00:00;1.090315;1.083632;1.076949
2025-04-03 10:00:00;1.089530;1.083130;1.076729
2025-04-03 09:00:00;1.088105;1.082571;1.077036
2025-04-03 08:00:00;1.087996;1.082343;1.076690
2025-04-03 07:00:00;1.087919;1.082151;1.076382
2025-04-03 06:00:00;1.087526;1.081826;1.076125
2025-04-03 05:00:00;1.087088;1.081533;1.075977
2025-04-03 04:00:00;1.086478;1.081236;1.075995
2025-04-03 03:00:00;1.085863;1.080935;1.076007
2025-04-03 02:00:00;1.085116;1.080625;1.076134
2025-04-03 01:00:00;1.083592;1.080214;1.076837
2025-04-03 00:00:00;1.081997;1.079847;1.077696
2025-04-02 23:00:00;1.081169;1.079652;1.078135
2025-04-02 22:00:00;1.080563;1.079543;1.078524
2025-04-02 21:00:00;1.080457;1.079516;1.078574
2025-04-02 20:00:00;1.080653;1.079569;1.078485
2025-04-02 19:00:00;1.080433;1.079464;1.078495
2025-04-02 18:00:00;1.080360;1.079393;1.078425
2025-04-02 17:00:00;1.080441;1.079326;1.078212
2025-04-02 16:00:00;1.080471;1.079340;1.078208
2025-04-02 15:00:00;1.081011;1.079480;1.077949
2025-04-02 14:00:00;1.081426;1.079604;1.077783
2025-04-02 13:00:00;1.081474;1.079635;1.077796
2025-04-02 12:00:00;1.081614;1.079705;1.077795
2025-04-02 11:00:00;1.081723;1.079767;1.077811
2025-04-02 10:00:00;1.082201;1.079941;1.077681
2025-04-02 09:00:00;1.082646;1.080104;1.077561
2025-04-02 08:00:00;1.082967;1.080233;1.077498
2025-04-02 07:00:00;1.083181;1.080366;1.077551
2025-04-02 06:00:00;1.083450;1.080526;1.077601
2025-04-02 05:00:00;1.083547;1.080665;1.077783
2025-04-02 04:00:00;1.083594;1.080824;1.078053
2025-04-02 03:00:00;1.083686;1.080960;1.078235
2025-04-02 02:00:00;1.083736;1.081039;1.078343
2025-04-02 01:00:00;1.083771;1.081117;1.078462
2025-04-02 00:00:00;1.083808;1.081154;1.078500
2025-04-01 23:00:00;1.083705;1.081291;1.078877
2025-04-01 22:00:00;1.083523;1.081414;1.079305
2025-04-01 21:00:00;1.083227;1.081479;1.079731
2025-04-01 20:00:00;1.083182;1.081497;1.079813
2025-04-01 19:00:00;1.083154;1.081453;1.079753
2025-04-01 18:00:00;1.083142;1.081383;1.079623
2025-04-01 17:00:00;1.083161;1.081472;1.079783
2025-04-01 16:00:00;1.083199;1.081526;1.079853
2025-04-01 15:00:00;1.083203;1.081571;1.079939
2025-04-01 14:00:00;1.083243;1.081583;1.079922
2025-04-01 13:00:00;1.083344;1.081607;1.079870
2025-04-01 12:00:00;1.083603;1.081670;1.079736
2025-04-01 11:00:00;1.083817;1.081739;1.079661
2025-04-01 10:00:00;1.083960;1.081783;1.079606
2025-04-01 09:00:00;1.084139;1.081861;1.079582
2025-04-01 08:00:00;1.084448;1.081973;1.079498
2025-04-01 07:00:00;1.084571;1.082034;1.079497
2025-04-01 06:00:00;1.084845;1.082163;1.079481
2025-04-01 05:00:00;1.084869;1.082205;1.079540
2025-04-01 04:00:00;1.084880;1.082235;1.079589
2025-04-01 03:00:00;1.084923;1.082295;1.079666
2025-04-01 02:00:00;1.084964;1.082377;1.079790
2025-04-01 01:00:00;1.084736;1.082534;1.080332
2025-04-01 00:00:00;1.084573;1.082647;1.080721
2025-03-31 23:00:00;1.084481;1.082702;1.080922
2025-03-31 22:00:00;1.084236;1.082793;1.081349
2025-03-31 21:00:00;1.084221;1.082819;1.081417
2025-03-31 20:00:00;1.084199;1.082841;1.081483
2025-03-31 19:00:00;1.084280;1.082815;1.081349
2025-03-31 18:00:00;1.084886;1.082620;1.080355
2025-03-31 17:00:00;1.085573;1.082322;1.079071
2025-03-31 16:00:00;1.085935;1.081982;1.078029
2025-03-31 15:00:00;1.086046;1.081679;1.077312
2025-03-31 14:00:00;1.085994;1.081400;1.076806
2025-03-31 13:00:00;1.085816;1.081172;1.076528
2025-03-31 12:00:00;1.085473;1.080893;1.076313
2025-03-31 11:00:00;1.085195;1.080685;1.076175
2025-03-31 10:00:00;1.084708;1.080422;1.076136
2025-03-31 09:00:00;1.084491;1.080266;1.076041
2025-03-29 08:00:00;1.084287;1.080134;1.075982
2025-03-29 07:00:00;1.083963;1.079969;1.075975
2025-03-29 06:00:00;1.083577;1.079802;1.076027
2025-03-29 05:00:00;1.083240;1.079679;1.076117
2025-03-29 04:00:00;1.082863;1.079538;1.076212
2025-03-29 03:00:00;1.082566;1.079429;1.076292
2025-03-29 02:00:00;1.082227;1.079328;1.076429
2025-03-29 01:00:00;1.081686;1.079177;1.076669
2025-03-29 00:00:00;1.081058;1.079015;1.076971
2025-03-28 23:00:00;1.080712;1.078908;1.077104
2025-03-28 22:00:00;1.080811;1.078959;1.077107
2025-03-28 21:00:00;1.080806;1.079095;1.077384
2025-03-28 20:00:00;1.080582;1.079194;1.077807
2025-03-28 19:00:00;1.080471;1.079225;1.077979
2025-03-28 18:00:00;1.080370;1.079268;1.078166
2025-03-28 17:00:00;1.080373;1.079266;1.078159
2025-03-28 16:00:00;1.080421;1.079245;1.078070
2025-03-28 15:00:00;1.080655;1.079144;1.077633
2025-03-28 14:00:00;1.080734;1.079081;1.077427
2025-03-28 13:00:00;1.080947;1.078945;1.076942
2025-03-28 12:00:00;1.080944;1.078837;1.076730
2025-03-28 11:00:00;1.080963;1.078715;1.076467
2025-03-28 10:00:00;1.080880;1.078643;1.076406
2025-03-28 09:00:00;1.080688;1.078529;1.076371
2025-03-28 08:00:00;1.080559;1.078427;1.076296
2025-03-28 07:00:00;1.080451;1.078265;1.076079
2025-03-28 06:00:00;1.080341;1.078035;1.075729
2025-03-28 05:00:00;1.080535;1.077766;1.074997
2025-03-28 04:00:00;1.080700;1.077499;1.074298
2025-03-28 03:00:00;1.080736;1.077242;1.073749
2025-03-28 02:00:00;1.080382;1.077018;1.073653
2025-03-28 01:00:00;1.079961;1.076776;1.073591
2025-03-28 00:00:00;1.079684;1.076609;1.073535
2025-03-27 23:00:00;1.079525;1.076494;1.073462
2025-03-27 22:00:00;1.079537;1.076497;1.073456
2025-03-27 21:00:00;1.079427;1.076466;1.073504
2025-03-27 20:00:00;1.079612;1.076515;1.073417
2025-03-27 19:00:00;1.079654;1.076536;1.073418
2025-03-27 18:00:00;1.079772;1.076578;1.073383
2025-03-27 17:00:00;1.080115;1.076716;1.073317
2025-03-27 16:00:00;1.080368;1.076809;1.073251
2025-03-27 15:00:00;1.080708;1.076944;1.073180
2025-03-27 14:00:00;1.080997;1.077038;1.073079
2025-03-27 13:00:00;1.081083;1.077078;1.073073
2025-03-27 12:00:00;1.081196;1.077133;1.073070
2025-03-27 11:00:00;1.081329;1.077232;1.073136
2025-03-27 10:00:00;1.081428;1.077376;1.073323
2025-03-27 09:00:00;1.081396;1.077600;1.073804
2025-03-27 08:00:00;1.081333;1.077889;1.074446
2025-03-27 07:00:00;1.081123;1.078166;1.075209
2025-03-27 06:00:00;1.080985;1.078320;1.075654
2025-03-27 05:00:00;1.080733;1.078510;1.076286
2025-03-27 04:00:00;1.080438;1.078678;1.076918
2025-03-27 03:00:00;1.079978;1.078860;1.077741
2025-03-27 02:00:00;1.080005;1.078879;1.077754
2025-03-27 01:00:00;1.080044;1.078950;1.077857
2025-03-27 00:00:00;1.080140;1.078986;1.077833
2025-03-26 23:00:00;1.080405;1.079160;1.077915
2025-03-26 22:00:00;1.080628;1.079272;1.077915
2025-03-26 21:00:00;1.080758;1.079326;1.077893
2025-03-26 20:00:00;1.081093;1.079430;1.077767
2025-03-26 19:00:00;1.081469;1.079534;1.077600
2025-03-26 18:00:00;1.081999;1.079665;1.077330
2025-03-26 17:00:00;1.082282;1.079824;1.077366
2025-03-26 16:00:00;1.082570;1.079990;1.077410
2025-03-26 15:00:00;1.082558;1.080067;1.077577
2025-03-26 14:00:00;1.082519;1.080100;1.077681
2025-03-26 13:00:00;1.082513;1.080105;1.077696
2025-03-26 12:00:00;1.082513;1.080102;1.077691
2025-03-26 11:00:00;1.082538;1.080148;1.077758
2025-03-26 10:00:00;1.082500;1.080240;1.077981
2025-03-26 09:00:00;1.082484;1.080311;1.078138
2025-03-26 08:00:00;1.082448;1.080350;1.078252
2025-03-26 07:00:00;1.082440;1.080395;1.078349
2025-03-26 06:00:00;1.082413;1.080439;1.078464
2025-03-26 05:00:00;1.082406;1.080477;1.078547
2025-03-26 04:00:00;1.082407;1.080499;1.078591
2025-03-26 03:00:00;1.082358;1.080451;1.078543
2025-03-26 02:00:00;1.082333;1.080422;1.078512
2025-03-26 01:00:00;1.082329;1.080417;1.078504
2025-03-26 00:00:00;1.082255;1.080381;1.078508
2025-03-25 23:00:00;1.082134;1.080234;1.078334
2025-03-25 22:00:00;1.081692;1.080069;1.078446
2025-03-25 21:00:00;1.081386;1.079951;1.078515
2025-03-25 20:00:00;1.080916;1.079844;1.078771
2025-03-25 19:00:00;1.080894;1.079810;1.078726
2025-03-25 18:00:00;1.081716;1.080005;1.078295
2025-03-25 17:00:00;1.082354;1.080233;1.078113
2025-03-25 16:00:00;1.083382;1.080501;1.077619
2025-03-25 15:00:00;1.083925;1.080682;1.077438
2025-03-25 14:00:00;1.084487;1.080883;1.077279
2025-03-25 13:00:00;1.084867;1.081058;1.077249
2025-03-25 12:00:00;1.085235;1.081275;1.077315
2025-03-25 11:00:00;1.085402;1.081411;1.077419
2025-03-25 10:00:00;1.085481;1.081524;1.077566
2025-03-25 09:00:00;1.085533;1.081613;1.077692
2025-03-25 08:00:00;1.085612;1.081726;1.077840
2025-03-25 07:00:00;1.085677;1.081857;1.078036
2025-03-25 06:00:00;1.085854;1.082039;1.078225
2025-03-25 05:00:00;1.085986;1.082209;1.078432
2025-03-25 04:00:00;1.085983;1.082279;1.078575
2025-03-25 03:00:00;1.085775;1.082414;1.079052
2025-03-25 02:00:00;1.085590;1.082541;1.079492
2025-03-25 01:00:00;1.085382;1.082675;1.079968
2025-03-25 00:00:00;1.085193;1.082793;1.080392
2025-03-24 23:00:00;1.084808;1.082914;1.081021
2025-03-24 22:00:00;1.084928;1.082799;1.080671
2025-03-24 21:00:00;1.084881;1.082757;1.080633
2025-03-24 20:00:00;1.084585;1.082672;1.080759
2025-03-24 19:00:00;1.084480;1.082637;1.080794
2025-03-24 18:00:00;1.084680;1.082675;1.080669
2025-03-24 17:00:00;1.084664;1.082669;1.080675
2025-03-24 16:00:00;1.084494;1.082597;1.080700
2025-03-24 15:00:00;1.084570;1.082629;1.080689
2025-03-24 14:00:00;1.084719;1.082709;1.080699
2025-03-24 13:00:00;1.084787;1.082778;1.080770
2025-03-24 12:00:00;1.084803;1.082798;1.080793
2025-03-24 11:00:00;1.084825;1.082819;1.080813
2025-03-24 10:00:00;1.084790;1.082806;1.080821
2025-03-24 09:00:00;1.084932;1.082848;1.080763
2025-03-22 07:00:00;1.085299;1.083011;1.080723
2025-03-22 06:00:00;1.085586;1.083205;1.080825
2025-03-22 05:00:00;1.085845;1.083384;1.080922
2025-03-22 04:00:00;1.086156;1.083565;1.080974
2025-03-22 03:00:00;1.086377;1.083728;1.081079
2025-03-22 02:00:00;1.086461;1.083894;1.081327
2025-03-22 01:00:00;1.086299;1.084127;1.081954
2025-03-22 00:00:00;1.086292;1.084249;1.082206
2025-03-21 23:00:00;1.086294;1.084315;1.082336
2025-03-21 22:00:00;1.086326;1.084399;1.082471
2025-03-21 21:00:00;1.086288;1.084380;1.082473
2025-03-21 20:00:00;1.086329;1.084343;1.082357
2025-03-21 19:00:00;1.086334;1.084342;1.082349
2025-03-21 18:00:00;1.086341;1.084332;1.082324
2025-03-21 17:00:00;1.086404;1.084387;1.082369
2025-03-21 16:00:00;1.086415;1.084445;1.082475
2025-03-21 15:00:00;1.086425;1.084561;1.082697
2025-03-21 14:00:00;1.086659;1.084737;1.082815
2025-03-21 13:00:00;1.087246;1.084961;1.082676
2025-03-21 12:00:00;1.088186;1.085208;1.082230
2025-03-21 11:00:00;1.088954;1.085424;1.081894
2025-03-21 10:00:00;1.089803;1.085674;1.081546
2025-03-21 09:00:00;1.090684;1.085956;1.081228
2025-03-21 08:00:00;1.091412;1.086215;1.081019
2025-03-21 07:00:00;1.091994;1.086470;1.080947
2025-03-21 06:00:00;1.092633;1.086774;1.080916
2025-03-21 05:00:00;1.093186;1.087067;1.080947
2025-03-21 04:00:00;1.093612;1.087368;1.081123
2025-03-21 03:00:00;1.093909;1.087671;1.081432
2025-03-21 02:00:00;1.094140;1.087940;1.081740
2025-03-21 01:00:00;1.094273;1.088199;1.082126
2025-03-21 00:00:00;1.094266;1.088594;1.082921
2025-03-20 23:00:00;1.093829;1.088816;1.083804
2025-03-20 22:00:00;1.093431;1.089074;1.084716
2025-03-20 21:00:00;1.093204;1.089210;1.085216
2025-03-20 20:00:00;1.092816;1.089401;1.085986
2025-03-20 19:00:00;1.092440;1.089614;1.086787
2025-03-20 18:00:00;1.092252;1.089791;1.087329
2025-03-20 17:00:00;1.092291;1.089939;1.087587
2025-03-20 16:00:00;1.092308;1.089969;1.087630
2025-03-20 15:00:00;1.092335;1.090002;1.087668
2025-03-20 14:00:00;1.092372;1.090021;1.087670
2025-03-20 13:00:00;1.092264;1.089933;1.087603
2025-03-20 12:00:00;1.092473;1.089992;1.087511
2025-03-20 11:00:00;1.092946;1.090119;1.087291
2025-03-20 10:00:00;1.093271;1.090208;1.087144
2025-03-20 09:00:00;1.093770;1.090340;1.086911
2025-03-20 08:00:00;1.094300;1.090502;1.086704
2025-03-20 07:00:00;1.094712;1.090662;1.086613
2025-03-20 06:00:00;1.095056;1.090824;1.086593
2025-03-20 05:00:00;1.095431;1.091022;1.086614
2025-03-20 04:00:00;1.095802;1.091188;1.086574
2025-03-20 03:00:00;1.095971;1.091566;1.087160
2025-03-20 02:00:00;1.096210;1.091862;1.087513
2025-03-20 01:00:00;1.096276;1.092209;1.088142
2025-03-20 00:00:00;1.096287;1.092510;1.088733
2025-03-19 23:00:00;1.096440;1.092785;1.089131
2025-03-19 22:00:00;1.096440;1.092974;1.089507
2025-03-19 21:00:00;1.096401;1.093062;1.089724
2025-03-19 20:00:00;1.096247;1.093148;1.090050
2025-03-19 19:00:00;1.096132;1.093199;1.090266
2025-03-19 18:00:00;1.096092;1.093218;1.090343
2025-03-19 17:00:00;1.095691;1.093338;1.090984
2025-03-19 16:00:00;1.095687;1.093404;1.091121
2025-03-19 15:00:00;1.095888;1.093500;1.091111
2025-03-19 14:00:00;1.096093;1.093608;1.091124
2025-03-19 13:00:00;1.096075;1.093593;1.091110
2025-03-19 12:00:00;1.096048;1.093491;1.090935
2025-03-19 11:00:00;1.096154;1.093345;1.090536
2025-03-19 10:00:00;1.096195;1.093224;1.090253
2025-03-19 09:00:00;1.096196;1.093076;1.089955
2025-03-19 08:00:00;1.096130;1.092912;1.089693
2025-03-19 07:00:00;1.095949;1.092753;1.089556
2025-03-19 06:00:00;1.095743;1.092611;1.089479
2025-03-19 05:00:00;1.095471;1.092469;1.089467
2025-03-19 04:00:00;1.095223;1.092356;1.089490
2025-03-19 03:00:00;1.094819;1.092219;1.089620
2025-03-19 02:00:00;1.094627;1.092140;1.089653
2025-03-19 01:00:00;1.094585;1.092110;1.089635
2025-03-19 00:00:00;1.094629;1.092153;1.089676
2025-03-18 23:00:00;1.094626;1.092161;1.089697
2025-03-18 22:00:00;1.094629;1.092213;1.089796
2025-03-18 21:00:00;1.094642;1.092240;1.089838
2025-03-18 20:00:00;1.094503;1.092151;1.089800
2025-03-18 19:00:00;1.093935;1.091949;1.089962
2025-03-18 18:00:00;1.093194;1.091699;1.090204
2025-03-18 17:00:00;1.092910;1.091533;1.090157
2025-03-18 16:00:00;1.092864;1.091465;1.090066
2025-03-18 15:00:00;1.092944;1.091423;1.089902
2025-03-18 14:00:00;1.093307;1.091286;1.089265
2025-03-18 13:00:00;1.093691;1.091124;1.088556
2025-03-18 12:00:00;1.093925;1.090967;1.088009
2025-03-18 11:00:00;1.094048;1.090789;1.087529
2025-03-18 10:00:00;1.094039;1.090618;1.087198
2025-03-18 09:00:00;1.093956;1.090443;1.086930
2025-03-18 08:00:00;1.093794;1.090244;1.086694
2025-03-18 07:00:00;1.093567;1.090047;1.086526
2025-03-18 06:00:00;1.093306;1.089831;1.086357
2025-03-18 05:00:00;1.093031;1.089626;1.086222
2025-03-18 04:00:00;1.092581;1.089405;1.086229
2025-03-18 03:00:00;1.092332;1.089230;1.086128
2025-03-18 02:00:00;1.091861;1.089039;1.086218
2025-03-18 01:00:00;1.091285;1.088833;1.086381
2025-03-18 00:00:00;1.090753;1.088661;1.086568
2025-03-17 23:00:00;1.090326;1.088527;1.086728
2025-03-17 22:00:00;1.090098;1.088377;1.086656
2025-03-17 21:00:00;1.089770;1.088257;1.086743
2025-03-17 20:00:00;1.089165;1.088087;1.087008
2025-03-17 19:00:00;1.088984;1.088063;1.087141
2025-03-17 18:00:00;1.089281;1.088128;1.086974
2025-03-17 17:00:00;1.089514;1.088224;1.086933
2025-03-17 16:00:00;1.089931;1.088097;1.086262
2025-03-17 15:00:00;1.090158;1.087977;1.085797
2025-03-17 14:00:00;1.090574;1.087761;1.084948
2025-03-17 13:00:00;1.090809;1.087537;1.084265
2025-03-17 12:00:00;1.090804;1.087384;1.083963
2025-03-17 11:00:00;1.090847;1.087174;1.083501
2025-03-17 10:00:00;1.090826;1.087004;1.083181
2025-03-17 09:00:00;1.090811;1.086807;1.082803
2025-03-15 07:00:00;1.090725;1.086604;1.082484
2025-03-15 06:00:00;1.090593;1.086456;1.082319
2025-03-15 05:00:00;1.090379;1.086315;1.082250
2025-03-15 04:00:00;1.090183;1.086175;1.082167
2025-03-15 03:00:00;1.089942;1.086030;1.082118
2025-03-15 02:00:00;1.089653;1.085876;1.082098
2025-03-15 01:00:00;1.089512;1.085760;1.082007
2025-03-15 00:00:00;1.089273;1.085638;1.082003
2025-03-14 23:00:00;1.089100;1.085546;1.081991
2025-03-14 22:00:00;1.088612;1.085436;1.082259
2025-03-14 21:00:00;1.087773;1.085245;1.082717
2025-03-14 20:00:00;1.086788;1.085092;1.083396
2025-03-14 19:00:00;1.086770;1.085069;1.083367
2025-03-14 18:00:00;1.086802;1.084973;1.083143
2025-03-14 17:00:00;1.086840;1.085061;1.083281
2025-03-14 16:00:00;1.087099;1.085219;1.083339
2025-03-14 15:00:00;1.087590;1.085362;1.083134
2025-03-14 14:00:00;1.087834;1.085523;1.083212
2025-03-14 13:00:00;1.087930;1.085622;1.083315
2025-03-14 12:00:00;1.088106;1.085792;1.083478
2025-03-14 11:00:00;1.088480;1.086013;1.083547
2025-03-14 10:00:00;1.089044;1.086235;1.083425
2025-03-14 09:00:00;1.089342;1.086386;1.083430
2025-03-14 08:00:00;1.089811;1.086601;1.083391
2025-03-14 07:00:00;1.090085;1.086781;1.083477
2025-03-14 06:00:00;1.090353;1.086976;1.083599
2025-03-14 05:00:00;1.090459;1.087162;1.083864
2025-03-14 04:00:00;1.090616;1.087340;1.084063
2025-03-14 03:00:00;1.090710;1.087502;1.084293
2025-03-14 02:00:00;1.090825;1.087574;1.084324
2025-03-14 01:00:00;1.090942;1.087733;1.084524
2025-03-14 00:00:00;1.091003;1.087830;1.084656
2025-03-13 23:00:00;1.091203;1.088127;1.085051
2025-03-13 22:00:00;1.090897;1.088482;1.086067
2025-03-13 21:00:00;1.091414;1.088817;1.086221
2025-03-13 20:00:00;1.091708;1.089033;1.086358
2025-03-13 19:00:00;1.091704;1.089042;1.086380
2025-03-13 18:00:00;1.091677;1.089063;1.086450
2025-03-13 17:00:00;1.091617;1.089241;1.086865
2025-03-13 16:00:00;1.091697;1.089402;1.087106
2025-03-13 15:00:00;1.091979;1.089550;1.087120
2025-03-13 14:00:00;1.092347;1.089685;1.087023
2025-03-13 13:00:00;1.092382;1.089767;1.087153
2025-03-13 12:00:00;1.092375;1.089753;1.087131
2025-03-13 11:00:00;1.092432;1.089826;1.087220
2025-03-13 10:00:00;1.092451;1.089864;1.087276
2025-03-13 09:00:00;1.092440;1.089920;1.087400
2025-03-13 08:00:00;1.092479;1.089993;1.087508
2025-03-13 07:00:00;1.092519;1.090091;1.087664
2025-03-13 06:00:00;1.092566;1.090199;1.087832
2025-03-13 05:00:00;1.092680;1.090319;1.087958
2025-03-13 04:00:00;1.092731;1.090475;1.088219
2025-03-13 03:00:00;1.092779;1.090501;1.088223
2025-03-13 02:00:00;1.092926;1.090567;1.088208
2025-03-13 01:00:00;1.092862;1.090550;1.088238
2025-03-13 00:00:00;1.093196;1.090641;1.088086
2025-03-12 23:00:00;1.093476;1.090907;1.088337
2025-03-12 22:00:00;1.093369;1.091144;1.088919
2025-03-12 21:00:00;1.093532;1.091271;1.089010
2025-03-12 20:00:00;1.093590;1.091334;1.089078
2025-03-12 19:00:00;1.093638;1.091361;1.089085
2025-03-12 18:00:00;1.093614;1.091350;1.089085
2025-03-12 17:00:00;1.093601;1.091365;1.089129
2025-03-12 16:00:00;1.093628;1.091355;1.089082
2025-03-12 15:00:00;1.093620;1.091380;1.089140
2025-03-12 14:00:00;1.093609;1.091471;1.089334
2025-03-12 13:00:00;1.093694;1.091440;1.089186
2025-03-12 12:00:00;1.094567;1.091204;1.087840
2025-03-12 11:00:00;1.095514;1.090863;1.086212
2025-03-12 10:00:00;1.095806;1.090591;1.085376
2025-03-12 09:00:00;1.095949;1.090292;1.084635
2025-03-12 08:00:00;1.095970;1.089994;1.084017
2025-03-12 07:00:00;1.095939;1.089723;1.083507
2025-03-12 06:00:00;1.095819;1.089385;1.082951
2025-03-12 05:00:00;1.095710;1.088984;1.082257
2025-03-12 04:00:00;1.095349;1.088502;1.081656
2025-03-12 03:00:00;1.094783;1.088004;1.081225
2025-03-12 02:00:00;1.094273;1.087549;1.080824
2025-03-12 01:00:00;1.093628;1.087078;1.080528
2025-03-12 00:00:00;1.093027;1.086631;1.080236
2025-03-11 23:00:00;1.092253;1.086177;1.080101
2025-03-11 22:00:00;1.091370;1.085738;1.080105
2025-03-11 21:00:00;1.090654;1.085400;1.080146
2025-03-11 20:00:00;1.090154;1.085168;1.080182
2025-03-11 19:00:00;1.089086;1.084801;1.080517
2025-03-11 18:00:00;1.087312;1.084436;1.081560
2025-03-11 17:00:00;1.086209;1.084237;1.082265
2025-03-11 16:00:00;1.086304;1.084259;1.082214
2025-03-11 15:00:00;1.086393;1.084324;1.082254
2025-03-11 14:00:00;1.086558;1.084101;1.081644
2025-03-11 13:00:00;1.086440;1.083944;1.081448
2025-03-11 12:00:00;1.086228;1.083850;1.081473
2025-03-11 11:00:00;1.085941;1.083736;1.081531
2025-03-11 10:00:00;1.085753;1.083632;1.081511
2025-03-11 09:00:00;1.085716;1.083589;1.081462
2025-03-11 08:00:00;1.085728;1.083601;1.081473
2025-03-11 07:00:00;1.085946;1.083692;1.081437
2025-03-11 06:00:00;1.086387;1.083842;1.081296
2025-03-11 05:00:00;1.086680;1.083982;1.081284
2025-03-11 04:00:00;1.086768;1.084083;1.081397
2025-03-11 03:00:00;1.086761;1.084101;1.081442
2025-03-11 02:00:00;1.086811;1.084185;1.081559
2025-03-11 01:00:00;1.086830;1.084213;1.081595
2025-03-11 00:00:00;1.086806;1.084190;1.081574
