<TICKER>,<PER>,date,time,open,high,low,close,volume,<OPENINT>
WIG20,60,20250716,130000,2878.67,2879.21,2868.58,2871.36,941982,0
WIG20,60,20250716,140000,2870.99,2870.99,2862.62,2870.88,772531,0
WIG20,60,20250716,150000,2870.73,2875.52,2868.35,2871.83,1298444,0
WIG20,60,20250716,160000,2871.89,2873.74,2861.74,2863.44,1670535,0
WIG20,60,20250716,170000,2863.38,2870.73,2863.38,2868.56,10220301,0
WIG20,60,20250717,100000,2880.13,2884.72,2870.09,2877.5,2402373,0
WIG20,60,20250717,110000,2877.24,2877.7,2863.02,2870.28,2181015,0
WIG20,60,20250717,120000,2870.3,2870.45,2866.04,2866.53,1283973,0
WIG20,60,20250717,130000,2866.48,2866.48,2861.06,2864.2,1327420,0
WIG20,60,20250717,140000,2864.14,2869.9,2857.72,2867.93,1609216,0
WIG20,60,20250717,150000,2868.35,2890.13,2868.35,2890.12,2484407,0
WIG20,60,20250717,160000,2890.18,2901.93,2886.8,2899.08,2723750,0
WIG20,60,20250717,170000,2898.58,2908.34,2898.58,2905.75,5659386,0
WIG20,60,20250718,100000,2933.92,2975.14,2932.68,2951.81,3058410,0
WIG20,60,20250718,110000,2951.6,2976.26,2951.2,2972.64,3056476,0
WIG20,60,20250718,120000,2972.33,2978.18,2969.67,2973.26,3505516,0
WIG20,60,20250718,130000,2973.35,2974.05,2963.52,2964.5,2365548,0
WIG20,60,20250718,140000,2965.14,2965.14,2954.82,2956.5,1820706,0
WIG20,60,20250718,150000,2956.68,2962.58,2956.68,2960.38,1688874,0
WIG20,60,20250718,160000,2960.44,2963.63,2954,2957.38,2417847,0
WIG20,60,20250718,170000,2957.19,2964.25,2950.62,2964.25,6140217,0
WIG20,60,20250721,100000,2973.14,2974.69,2955.08,2959.13,1772142,0
WIG20,60,20250721,110000,2958.96,2969.77,2958.96,2963.65,2247815,0
WIG20,60,20250721,120000,2964.02,2968.6,2947.27,2952.08,1847959,0
WIG20,60,20250721,130000,2951.62,2954.84,2948.21,2948.77,1197756,0
WIG20,60,20250721,140000,2948.58,2951.22,2943.2,2943.53,1082372,0
WIG20,60,20250721,150000,2943.61,2945.76,2939.58,2940.4,1241409,0
WIG20,60,20250721,160000,2940.49,2943.73,2933.42,2942.37,1906784,0
WIG20,60,20250721,170000,2942.13,2949.94,2940.59,2949.94,5116219,0
WIG20,60,20250722,100000,2937.01,2940.98,2917.73,2917.73,1579350,0
WIG20,60,20250722,110000,2917.68,2933.5,2914.11,2927.71,1929434,0
WIG20,60,20250722,120000,2927.76,2935.18,2924.09,2933.61,1302082,0
WIG20,60,20250722,130000,2933.57,2935.14,2926.63,2930.27,1172414,0
WIG20,60,20250722,140000,2930.13,2930.28,2920.45,2920.99,1214779,0
WIG20,60,20250722,150000,2920.88,2925.13,2915.73,2924.32,1820080,0
WIG20,60,20250722,160000,2924.24,2937.79,2923.33,2923.58,2209714,0
WIG20,60,20250722,170000,2924.16,2931.7,2924.16,2929.23,4995940,0
WIG20,60,20250723,100000,2951.09,2961.2,2945.84,2960.28,2499656,0
WIG20,60,20250723,110000,2960.67,2969.54,2955.43,2964.74,2954702,0
WIG20,60,20250723,120000,2964.72,2970.64,2957.46,2961.41,2538724,0
WIG20,60,20250723,130000,2961.35,2961.66,2948.91,2949.82,3111031,0
WIG20,60,20250723,140000,2950.16,2950.16,2940.35,2947.49,1633220,0
WIG20,60,20250723,150000,2947.41,2950.98,2944.02,2948.08,1375847,0
WIG20,60,20250723,160000,2948,2951.45,2938.75,2939.44,2168406,0
WIG20,60,20250723,170000,2939.15,2946.62,2932.8,2946.62,5905124,0
WIG20,60,20250724,100000,2962.1,2967.86,2942.78,2945.06,1997449,0
WIG20,60,20250724,110000,2944.98,2957.93,2941.64,2957.31,1645893,0
WIG20,60,20250724,120000,2957.53,2962.13,2954.3,2961.82,1669783,0
WIG20,60,20250724,130000,2961.33,2961.33,2954.3,2955.82,1628340,0
WIG20,60,20250724,140000,2955.76,2955.98,2949.82,2950.7,1499193,0
WIG20,60,20250724,150000,2950.86,2955.57,2947.81,2953.52,1465948,0
WIG20,60,20250724,160000,2953.44,2960.21,2951.87,2955.07,1704217,0
WIG20,60,20250724,170000,2954.87,2968.34,2953.93,2968.34,4723151,0
WIG20,60,20250725,100000,2954.79,2954.79,2936,2942.61,2530047,0
WIG20,60,20250725,110000,2943.85,2950.6,2943.85,2945.2,2052823,0
WIG20,60,20250725,120000,2945.11,2955.29,2943.14,2950.65,1569967,0
WIG20,60,20250725,130000,2950.3,2950.39,2946.57,2947.29,2242871,0
WIG20,60,20250725,140000,2947.15,2955.64,2946.65,2953.29,1102498,0
WIG20,60,20250725,150000,2953.06,2954.35,2948.92,2953.04,1138825,0
WIG20,60,20250725,160000,2952.78,2960.13,2948.91,2956.64,2150563,0
WIG20,60,20250725,170000,2957.11,2962.94,2956.14,2962.94,4881811,0
WIG20,60,20250728,100000,2983.63,2987.08,2950.12,2951.41,1919732,0
WIG20,60,20250728,110000,2951.71,2951.8,2930.47,2931.62,1698744,0
WIG20,60,20250728,120000,2931.72,2936.73,2927.17,2935.38,1627214,0
WIG20,60,20250728,130000,2935.68,2941.69,2935.68,2938.65,1119345,0
WIG20,60,20250728,140000,2938.45,2938.45,2924.7,2928.26,1680695,0
WIG20,60,20250728,150000,2928.27,2932.85,2920.69,2926.56,1305492,0
WIG20,60,20250728,160000,2926.88,2931.38,2902.93,2903.1,2412471,0
WIG20,60,20250728,170000,2902.83,2913.42,2901.84,2906.6,5740479,0
WIG20,60,20250729,100000,2905.65,2935.95,2903.89,2933.18,2099262,0
WIG20,60,20250729,110000,2932.6,2942.64,2929.71,2937.62,2337782,0
WIG20,60,20250729,120000,2937.29,2942.74,2932.67,2940.11,1918426,0
WIG20,60,20250729,130000,2939.9,2952.97,2939.9,2949.07,1585969,0
WIG20,60,20250729,140000,2948.98,2949.36,2939.33,2939.83,1279196,0
WIG20,60,20250729,150000,2939.35,2941.77,2934.25,2941.77,1199723,0
WIG20,60,20250729,160000,2942.26,2950.89,2941.27,2947.72,2318769,0
WIG20,60,20250729,170000,2948.09,2957.81,2943.82,2950.95,6051714,0
WIG20,60,20250730,100000,2945.43,2952,2937.2,2951.61,1428305,0
WIG20,60,20250730,110000,2951.64,2960.74,2951.57,2957.22,1683904,0
WIG20,60,20250730,120000,2957.34,2966.01,2957.18,2964.97,1535607,0
WIG20,60,20250730,130000,2965.23,2971.59,2963.45,2970.08,1420565,0
WIG20,60,20250730,140000,2969.65,2976.47,2969.65,2973.65,1515525,0
WIG20,60,20250730,150000,2973.67,2975.27,2955.25,2961.33,1717609,0
WIG20,60,20250730,160000,2961.16,2969.64,2956.26,2967.79,2130080,0
WIG20,60,20250730,170000,2968.08,2982.18,2967.1,2982.18,15173121,0
WIG20,60,20250731,100000,2984.54,2990.05,2973.76,2973.87,3695598,0
WIG20,60,20250731,110000,2974.48,2975.08,2959.94,2963.66,3308300,0
WIG20,60,20250731,120000,2963.61,2966.4,2954.57,2963,1696637,0
WIG20,60,20250731,130000,2963.28,2963.28,2942.23,2942.23,1635012,0
WIG20,60,20250731,140000,2942.26,2951.1,2942.26,2949.23,1384135,0
WIG20,60,20250731,150000,2949.18,2951.29,2942.29,2946.31,1546401,0
WIG20,60,20250731,160000,2945.99,2954.39,2944.91,2954.39,2019359,0
WIG20,60,20250731,170000,2953.92,2954.72,2949.99,2950.42,9450023,0
WIG20,60,20250801,100000,2935.51,2935.51,2900.23,2901.45,3410995,0
WIG20,60,20250801,110000,2901.19,2912.11,2882.75,2890.12,3400561,0
WIG20,60,20250801,120000,2890.37,2891.07,2884.98,2888.19,2348681,0
WIG20,60,20250801,130000,2888.13,2891.59,2882.91,2884.09,1709769,0
WIG20,60,20250801,140000,2883.93,2889.16,2881.76,2886.93,1578905,0
WIG20,60,20250801,150000,2887.26,2901.45,2885.37,2894.73,1933973,0
WIG20,60,20250801,160000,2894.28,2896.66,2871.72,2873.31,3693181,0
WIG20,60,20250801,170000,2874.94,2884.84,2868.49,2884.84,6807136,0
WIG20,60,20250804,100000,2854.69,2861.69,2842.17,2848.74,2281778,0
WIG20,60,20250804,110000,2848.59,2849.05,2840.1,2846.68,2172786,0
WIG20,60,20250804,120000,2846.7,2862.44,2846.7,2850.81,1602964,0
WIG20,60,20250804,130000,2851.61,2859.1,2849.97,2857.29,1094986,0
WIG20,60,20250804,140000,2857.22,2862.17,2855.52,2860.39,984424,0
WIG20,60,20250804,150000,2860.71,2871.21,2860.71,2870.01,1637041,0
WIG20,60,20250804,160000,2870.08,2873.38,2864.45,2873.13,2335614,0
WIG20,60,20250804,170000,2873.31,2880.23,2867.37,2880.23,5563472,0
WIG20,60,20250805,100000,2895.72,2901.83,2873.74,2877.54,196692,0
WIG20,60,20250805,110000,2877.76,2879.47,2870.53,2874.35,1680545,0
WIG20,60,20250805,120000,2874.16,2878.81,2872.96,2878.65,1189200,0
WIG20,60,20250805,130000,2879.36,2890.46,2879.36,2882.97,1283425,0
WIG20,60,20250805,140000,2882.89,2883.1,2872.51,2877.38,1586289,0
WIG20,60,20250805,150000,2877.5,2882.52,2874.37,2875.34,1561124,0
WIG20,60,20250805,160000,2875.26,2886.69,2873.61,2879.82,2103003,0
WIG20,60,20250805,170000,2881.21,2881.21,2854.66,2865.63,6510292,0
WIG20,60,20250806,100000,2878.12,2886.19,2875.12,2885.23,4274595,0
WIG20,60,20250806,110000,2885,2885.63,2872.83,2881.45,2290529,0
WIG20,60,20250806,120000,2881.63,2898.63,2878.19,2892.8,3475459,0
WIG20,60,20250806,130000,2893.09,2894.39,2881.97,2882.61,4217997,0
WIG20,60,20250806,140000,2882.59,2892.21,2882.59,2892.08,1925578,0
WIG20,60,20250806,150000,2891.93,2893.09,2885.22,2890.68,1884238,0
WIG20,60,20250806,160000,2890.57,2918.13,2890.25,2914.04,3743511,0
WIG20,60,20250806,170000,2913.98,2933.04,2913.98,2932.58,8793443,0
WIG20,60,20250807,100000,2934.63,2943.71,2923.73,2943.71,2665551,0
WIG20,60,20250807,110000,2944.05,2990.75,2943.3,2990.75,3755577,0
WIG20,60,20250807,120000,2989.89,3007.02,2982.76,2994.48,3318901,0
WIG20,60,20250807,130000,2994.78,2999.03,2986.43,2988.95,2333921,0
WIG20,60,20250807,140000,2988.54,2998.27,2986.3,2992.99,2476253,0
WIG20,60,20250807,150000,2992.8,2996.65,2986.52,2994.63,3164779,0
WIG20,60,20250807,160000,2994.22,3006.47,2994.06,2999.1,3887752,0
WIG20,60,20250807,170000,2998.69,2999.49,2977.9,2985.33,6865235,0
WIG20,60,20250808,100000,2984.72,2987,2960.76,2960.96,2340323,0
WIG20,60,20250808,110000,2960.59,2969.6,2960.04,2966.28,1339374,0
WIG20,60,20250808,120000,2966.32,2986.53,2965.21,2981.9,1653358,0
WIG20,60,20250808,130000,2982.48,2993.6,2977.85,2979.16,1482226,0
WIG20,60,20250808,140000,2979.13,2984.46,2978.41,2980.83,1244774,0
WIG20,60,20250808,150000,2981.17,2983.03,2978.85,2980.71,1670442,0
WIG20,60,20250808,160000,2980.83,2991.3,2980.83,2988.59,3310512,0
WIG20,60,20250808,170000,2988.03,3027.75,2988.03,3022.19,7562289,0
WIG20,60,20250811,100000,3023.41,3032.16,3004.62,3005.46,2196448,0
WIG20,60,20250811,110000,3003.05,3014.49,3002.59,3011.01,1292409,0
WIG20,60,20250811,120000,3010.6,3022.62,3008.25,3018.96,1417447,0
WIG20,60,20250811,130000,3018.75,3019.18,3014.73,3018.77,1127839,0
WIG20,60,20250811,140000,3018.69,3024.98,3010.25,3012.75,1242596,0
WIG20,60,20250811,150000,3013.44,3022.01,3012.48,3016.64,1527054,0
WIG20,60,20250811,160000,3016.48,3016.7,2987.22,2995.62,2819125,0
WIG20,60,20250811,170000,2995.4,3004.76,2984.97,2994.43,5628020,0
WIG20,60,20250812,100000,3010.16,3024.23,3003.68,3010.58,1903472,0
WIG20,60,20250812,110000,3010.28,3011.88,2991.13,2996.13,1371533,0
WIG20,60,20250812,120000,2996.2,3002.8,2992.52,3000.67,1166063,0
WIG20,60,20250812,130000,3001.13,3002.94,2993.62,2996.74,1014688,0
WIG20,60,20250812,140000,2996.94,2998.29,2990.85,2996.08,1179994,0
WIG20,60,20250812,150000,2996.2,3022.76,2996,3017.06,2546620,0
WIG20,60,20250812,160000,3016.72,3018.68,3003.11,3007.14,2521779,0
WIG20,60,20250812,170000,3007.48,3017.33,3005.98,3014.18,5651705,0
WIG20,60,20250813,100000,3015.01,3028.13,2999.56,3004.16,3225494,0
WIG20,60,20250813,110000,3004.18,3004.18,2983.49,2983.49,2747968,0
WIG20,60,20250813,120000,2983.52,2989.15,2976.63,2987.79,3913318,0
WIG20,60,20250813,130000,2987.65,2988.17,2981.78,2985.17,1512452,0
WIG20,60,20250813,140000,2985.06,2992.68,2984.83,2988.42,2127106,0
WIG20,60,20250813,150000,2988.64,2989.6,2971.09,2972.27,2489544,0
WIG20,60,20250813,160000,2972.75,2988.78,2971.43,2988.78,2743904,0
WIG20,60,20250813,170000,2988.6,2998.05,2981.43,2997.03,8513731,0
WIG20,60,20250814,100000,2974.43,2974.43,2952.42,2956.97,2238724,0
WIG20,60,20250814,110000,2957.41,2961.11,2947.66,2955.68,2056521,0
WIG20,60,20250814,120000,2955.83,2963.48,2952.81,2961.12,1553631,0
WIG20,60,20250814,130000,2961.28,2962.71,2953.06,2955.45,1011790,0
WIG20,60,20250814,140000,2955.38,2956.3,2945.53,2947.88,1265918,0
WIG20,60,20250814,150000,2947.43,2948.2,2926.17,2932.77,2778170,0
WIG20,60,20250814,160000,2932.45,2940.47,2926.79,2939.28,2948090,0
WIG20,60,20250814,170000,2938.93,2949.71,2936.27,2949.71,6167946,0
WIG20,60,20250818,100000,2953.14,2953.14,2923.24,2947.08,3591326,0
WIG20,60,20250818,110000,2947.45,2952.3,2942.36,2944.48,1472271,0
WIG20,60,20250818,120000,2944.37,2949.08,2932.97,2942.15,1522437,0
WIG20,60,20250818,130000,2942.63,2953.79,2942.63,2950.87,1917916,0
WIG20,60,20250818,140000,2950.99,2952,2945.38,2949.48,1029105,0
WIG20,60,20250818,150000,2949.77,2951.98,2943.39,2948.39,1253349,0
WIG20,60,20250818,160000,2948.42,2963.9,2948.42,2955.41,2356219,0
WIG20,60,20250818,170000,2955.3,2965.88,2955.02,2962.09,14392674,0
WIG20,60,20250819,100000,2967.48,2981.26,2951.78,2953.53,2320082,0
WIG20,60,20250819,110000,2953.16,2964.4,2948.48,2964.27,1840063,0
WIG20,60,20250819,120000,2963.85,2980.62,2963.35,2977.81,1289832,0
WIG20,60,20250819,130000,2977.58,2980.5,2976.06,2978.47,1101034,0
WIG20,60,20250819,140000,2978.64,2981.8,2976.5,2976.5,957700,0
WIG20,60,20250819,150000,2976.92,2987.05,2975.27,2985.15,1424669,0
WIG20,60,20250819,160000,2986.06,3003.1,2986.06,2995.14,3194765,0
WIG20,60,20250819,170000,2995.93,3005.67,2983.7,2993.07,6191585,0
WIG20,60,20250820,100000,2976.26,2976.54,2951.8,2976.27,1716435,0
WIG20,60,20250820,110000,2975.67,2988.49,2973.15,2985.57,1317053,0
WIG20,60,20250820,120000,2985.29,2988.39,2974.31,2977.09,1296114,0
WIG20,60,20250820,130000,2977.29,2980.79,2974.4,2978.88,991811,0
WIG20,60,20250820,140000,2978.76,2979,2966.9,2968.52,1046230,0
WIG20,60,20250820,150000,2968.25,2978.54,2967.04,2974.51,1773428,0
WIG20,60,20250820,160000,2974.5,2998.96,2974.47,2985.85,3231466,0
WIG20,60,20250820,170000,2986.28,2993.68,2977.24,2982.29,5451349,0
WIG20,60,20250821,100000,2990.57,2992.12,2970.96,2990.14,1396374,0
WIG20,60,20250821,110000,2988.93,3004.79,2988.44,3003.73,1715780,0
WIG20,60,20250821,120000,3003.3,3010.92,2996.37,3002.11,1116449,0
WIG20,60,20250821,130000,3000.98,3000.98,2990.12,2992.1,830094,0
WIG20,60,20250821,140000,2992.79,3005.12,2992.79,2997.81,968947,0
WIG20,60,20250821,150000,2997.68,2998.29,2989.71,2991.54,998397,0
WIG20,60,20250821,160000,2991.92,3005.89,2991.92,3002.16,2108907,0
WIG20,60,20250821,170000,3001.59,3022.46,3001.59,3020.22,6285746,0
WIG20,60,20250822,100000,2988.94,2993.06,2915.77,2916.6,11785743,0
WIG20,60,20250822,110000,2915.99,2927.89,2913.55,2923.15,5928385,0
WIG20,60,20250822,120000,2922.84,2922.84,2904.7,2909.62,2997800,0
WIG20,60,20250822,130000,2909.9,2910.91,2894.42,2895.88,3743271,0
WIG20,60,20250822,140000,2896.07,2898.11,2874.77,2877.85,3493082,0
WIG20,60,20250822,150000,2878.13,2889.56,2870.12,2878.28,4734849,0
WIG20,60,20250822,160000,2878.94,2892.37,2878.26,2883.65,6006166,0
WIG20,60,20250822,170000,2884.04,2899.75,2878.01,2880.55,12150884,0
WIG20,60,20250825,100000,2896.6,2900.62,2886.85,2896.84,2732931,0
WIG20,60,20250825,110000,2896.81,2910.95,2895.82,2909.2,2314937,0
WIG20,60,20250825,120000,2909.08,2910.38,2895.21,2898.47,1501063,0
WIG20,60,20250825,130000,2898.69,2905.88,2897.19,2905.53,1680725,0
WIG20,60,20250825,140000,2905.7,2914.02,2904.68,2909.23,2174683,0
WIG20,60,20250825,150000,2909.04,2912.22,2907.18,2911.65,3013160,0
WIG20,60,20250825,160000,2911.45,2919.49,2909.97,2914.78,2710711,0
WIG20,60,20250825,170000,2914.81,2915.66,2905.64,2905.64,4633094,0
WIG20,60,20250826,100000,2896.26,2896.26,2865.05,2879.46,2275792,0
WIG20,60,20250826,110000,2879.16,2888.22,2874.64,2885.48,2786794,0
WIG20,60,20250826,120000,2885.38,2893.61,2884.22,2893.29,1867984,0
WIG20,60,20250826,130000,2893.29,2897.53,2893.29,2895.13,1346749,0
WIG20,60,20250826,140000,2895.07,2902.75,2895.07,2902.29,1701190,0
WIG20,60,20250826,150000,2901.97,2910.87,2897.95,2902.8,2819088,0
WIG20,60,20250826,160000,2906.03,2917.9,2904.1,2908.39,3345543,0
WIG20,60,20250826,170000,2909.47,2920.94,2907.53,2907.53,16891405,0
WIG20,60,20250827,100000,2915.79,2924.24,2897.99,2902.47,1581605,0
WIG20,60,20250827,110000,2902.79,2902.97,2886.14,2892.19,1776289,0
WIG20,60,20250827,120000,2892.09,2898.32,2891.86,2893.66,1214076,0
WIG20,60,20250827,130000,2893.78,2894.18,2876.52,2877.86,1785805,0
WIG20,60,20250827,140000,2877.71,2888,2877.71,2883.1,1255961,0
WIG20,60,20250827,150000,2883.25,2883.25,2851.38,2853.63,2916993,0
WIG20,60,20250827,160000,2853.57,2865.15,2850.34,2854.05,2425197,0
WIG20,60,20250827,170000,2853.57,2863.74,2853.55,2856.56,6958552,0
WIG20,60,20250828,100000,2867.65,2879.78,2866.79,2873.16,1560620,0
WIG20,60,20250828,110000,2874.37,2875.98,2855.53,2859.56,1346011,0
WIG20,60,20250828,120000,2859.5,2860.35,2838.99,2848.66,1157109,0
WIG20,60,20250828,130000,2850.83,2851.54,2842.68,2844.83,768209,0
WIG20,60,20250828,140000,2844.74,2846.63,2838.88,2844.4,1121664,0
WIG20,60,20250828,150000,2844.28,2857.62,2843.51,2854.75,1357780,0
WIG20,60,20250828,160000,2854.89,2857.88,2832.77,2835.93,2622681,0
WIG20,60,20250828,170000,2836.27,2846.45,2828.32,2828.32,5963753,0
WIG20,60,20250829,100000,2834.16,2836.04,2820.08,2823.72,1603884,0
WIG20,60,20250829,110000,2822.73,2823.24,2803.27,2805.12,1447163,0
WIG20,60,20250829,120000,2804.55,2812.31,2801.24,2809.57,1536393,0
WIG20,60,20250829,130000,2809.4,2809.74,2799.53,2802.08,1129523,0
WIG20,60,20250829,140000,2802.88,2805.21,2797.59,2799.02,1204988,0
WIG20,60,20250829,150000,2798.92,2806.74,2796.01,2806.05,1880310,0
WIG20,60,20250829,160000,2806.02,2809.51,2799.19,2799.6,1890172,0
WIG20,60,20250829,170000,2799.73,2805.19,2789.65,2793.76,8222887,0
WIG20,60,20250901,100000,2804.98,2829.71,2798.59,2819.95,1582749,0
WIG20,60,20250901,110000,2819.85,2819.85,2801.85,2805.48,1570023,0
WIG20,60,20250901,120000,2805.54,2807.38,2798.29,2800.72,1151466,0
WIG20,60,20250901,130000,2800.7,2802.71,2785.16,2785.66,1382255,0
WIG20,60,20250901,140000,2785.98,2788.56,2770.72,2773.18,2426892,0
WIG20,60,20250901,150000,2772.89,2775.39,2768.8,2772.45,1969295,0
WIG20,60,20250901,160000,2772.63,2772.63,2744.94,2755.15,2884833,0
WIG20,60,20250901,170000,2754.74,2770.36,2753.83,2770.36,6025616,0
WIG20,60,20250902,100000,2776.45,2777.41,2726.85,2728.95,2044220,0
WIG20,60,20250902,110000,2729.32,2745.97,2725.91,2743.19,2321206,0
WIG20,60,20250902,120000,2742.18,2748.05,2734.49,2748.05,2074090,0
WIG20,60,20250902,130000,2747.34,2756.54,2744.43,2756.54,1355300,0
WIG20,60,20250902,140000,2756.37,2762.41,2752.03,2756.24,1157352,0
WIG20,60,20250902,150000,2756.61,2756.61,2740.89,2742.67,1492438,0
WIG20,60,20250902,160000,2742.98,2767.75,2741.65,2763.07,3580950,0
WIG20,60,20250902,170000,2763.46,2781.27,2762.52,2774.05,6885567,0
WIG20,60,20250903,100000,2787.78,2789.82,2769.94,2787.97,2844930,0
WIG20,60,20250903,110000,2787.79,2801.89,2785.98,2797.79,3091646,0
WIG20,60,20250903,120000,2798.18,2808.06,2794.35,2807.57,1774396,0
WIG20,60,20250903,130000,2807.79,2809.49,2796.01,2797.86,1813184,0
WIG20,60,20250903,140000,2797.99,2807.74,2795.35,2804.01,1532977,0
WIG20,60,20250903,150000,2803.88,2809.34,2802.05,2804.56,1836295,0
WIG20,60,20250903,160000,2804.59,2809.41,2796.45,2797.18,3112710,0
WIG20,60,20250903,170000,2797.75,2802.51,2783.67,2786.15,7009487,0
WIG20,60,20250904,100000,2785.56,2787.49,2760.33,2786.52,1573846,0
WIG20,60,20250904,110000,2786.58,2791.88,2784.19,2787.87,1358815,0
WIG20,60,20250904,120000,2787.61,2801.19,2787.61,2801.1,2038202,0
WIG20,60,20250904,130000,2800.94,2821.69,2798.77,2817.52,2149030,0
WIG20,60,20250904,140000,2817.59,2828.38,2817.59,2824.54,2056089,0
WIG20,60,20250904,150000,2824.68,2826.77,2817.51,2822.43,1508360,0
WIG20,60,20250904,160000,2822.13,2831.09,2820.46,2831.09,2482813,0
WIG20,60,20250904,170000,2831,2834.41,2819.63,2828.22,6823086,0
WIG20,60,20250905,100000,2844.1,2851.83,2830.81,2845.59,1509849,0
WIG20,60,20250905,110000,2845.67,2850.83,2842.34,2849.63,3445049,0
WIG20,60,20250905,120000,2849.52,2851.33,2835.38,2835.38,1797382,0
WIG20,60,20250905,130000,2835.13,2837.55,2833.36,2836.69,1285378,0
WIG20,60,20250905,140000,2836.94,2845.27,2836.48,2844.39,1403528,0
WIG20,60,20250905,150000,2844.39,2853.14,2830.04,2851.19,2118296,0
WIG20,60,20250905,160000,2851.13,2857.64,2831.87,2832.72,2712773,0
WIG20,60,20250905,170000,2833.74,2833.74,2804.63,2805.02,5363126,0
WIG20,60,20250908,100000,2821.04,2846.47,2821.04,2839.82,1591651,0
WIG20,60,20250908,110000,2839.53,2850.65,2839.53,2850.34,1247238,0
WIG20,60,20250908,120000,2850.79,2852.82,2843.33,2849.03,1089213,0
WIG20,60,20250908,130000,2849.49,2850.15,2838.53,2844.88,813515,0
WIG20,60,20250908,140000,2844.38,2848.37,2843.02,2845.63,985297,0
WIG20,60,20250908,150000,2845.46,2845.79,2838.05,2840.48,1320221,0
WIG20,60,20250908,160000,2841.24,2857.8,2841.24,2856.15,2921894,0
WIG20,60,20250908,170000,2856.05,2862.87,2853.37,2862.51,5206201,0
WIG20,60,20250909,100000,2865.23,2867.64,2845.54,2849.52,1965761,0
WIG20,60,20250909,110000,2849.02,2855.22,2843.46,2845.37,1155441,0
WIG20,60,20250909,120000,2845.28,2845.28,2839.04,2842.91,1355889,0
WIG20,60,20250909,130000,2842.84,2846.94,2839.41,2841.85,1127026,0
WIG20,60,20250909,140000,2841.92,2842.08,2829.56,2835.61,1079507,0
WIG20,60,20250909,150000,2835.57,2840.01,2831.83,2836.14,1584818,0
WIG20,60,20250909,160000,2835.91,2837.69,2828.42,2834.3,2354899,0
WIG20,60,20250909,170000,2834.07,2836.41,2824.68,2836.41,6322138,0
WIG20,60,20250910,100000,2818.16,2820.17,2796.48,2800.24,2984000,0
WIG20,60,20250910,110000,2800.34,2807.55,2762.25,2782.68,2902393,0
WIG20,60,20250910,120000,2783.14,2802.32,2783.14,2793.91,1661473,0
WIG20,60,20250910,130000,2793.77,2801.69,2780.05,2801.55,1707162,0
WIG20,60,20250910,140000,2802.59,2810.56,2792.2,2807.29,1305993,0
WIG20,60,20250910,150000,2806.87,2825.73,2806.25,2823.28,2492533,0
WIG20,60,20250910,160000,2824,2824.63,2816.4,2818.41,2190867,0
WIG20,60,20250910,170000,2817.87,2820.5,2804.92,2811.48,5683217,0
WIG20,60,20250911,100000,2815.78,2835.02,2815.78,2831.59,1602208,0
WIG20,60,20250911,110000,2831.63,2837.69,2826.39,2827.97,1964489,0
WIG20,60,20250911,120000,2827.95,2830.97,2814.51,2823.88,1515868,0
WIG20,60,20250911,130000,2824.68,2834.19,2824.68,2832.74,1131353,0
WIG20,60,20250911,140000,2832.76,2835.9,2825.14,2831.71,1675663,0
WIG20,60,20250911,150000,2831.96,2843.47,2825.85,2843.47,2001766,0
WIG20,60,20250911,160000,2843.19,2858.74,2841.27,2858.03,3628353,0
WIG20,60,20250911,170000,2859.06,2864.74,2850.64,2855.75,6184453,0
WIG20,60,20250912,100000,2864.12,2869.64,2849.58,2860.02,1628150,0
WIG20,60,20250912,110000,2858.44,2864.69,2841.41,2857.23,1842219,0
WIG20,60,20250912,120000,2857.04,2865.07,2852.14,2861.64,1739592,0
WIG20,60,20250912,130000,2861.29,2864.44,2856.64,2864.41,2734380,0
WIG20,60,20250912,140000,2864.94,2866.45,2853.11,2855.98,1323820,0
WIG20,60,20250912,150000,2856.13,2856.13,2846.31,2849.89,1116850,0
WIG20,60,20250912,160000,2849.41,2849.75,2836.52,2847.68,2331510,0
WIG20,60,20250912,170000,2847.55,2848.13,2833.86,2836.58,5115807,0
WIG20,60,20250915,100000,2851.57,2864.75,2851.57,2863.51,1415807,0
WIG20,60,20250915,110000,2862.86,2865.99,2850.53,2850.53,1228307,0
WIG20,60,20250915,120000,2850.93,2856.77,2849.57,2850.09,949149,0
WIG20,60,20250915,130000,2849.8,2854.97,2841.65,2842.05,1188720,0
WIG20,60,20250915,140000,2842.17,2852.01,2841.3,2851.44,1374200,0
WIG20,60,20250915,150000,2851.45,2863.99,2850.32,2859.47,1577877,0
WIG20,60,20250915,160000,2858.96,2859.19,2843.1,2852.67,2773623,0
WIG20,60,20250915,170000,2852.59,2866.16,2847.84,2866.16,7990612,0
WIG20,60,20250916,100000,2876.55,2876.55,2841.89,2845.06,1525748,0
WIG20,60,20250916,110000,2845.63,2860.75,2844.95,2855.67,1361071,0
WIG20,60,20250916,120000,2855.81,2857.73,2849.43,2851.66,1046634,0
WIG20,60,20250916,130000,2853.93,2856.43,2850.13,2851.49,991385,0
WIG20,60,20250916,140000,2851.24,2854.96,2848.66,2850.8,916224,0
WIG20,60,20250916,150000,2850.75,2855.29,2846.29,2846.45,1307508,0
WIG20,60,20250916,160000,2845.31,2848,2815.78,2821.8,2587804,0
WIG20,60,20250916,170000,2821.04,2827.39,2817.46,2819.54,6797873,0
WIG20,60,20250917,100000,2832.89,2832.89,2806.48,2811.7,1426719,0
